"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AKAP9",1.05293528017717e-16,0.081041577140093,0.167,0.155,2.13598450936741e-12
"RNASEH2C",1.18196439246698e-16,-0.0903191102511891,0.207,0.222,2.39773296655852e-12
"RAC2",1.2046755563948e-16,-0.0918652164249707,0.288,0.303,2.44380483370249e-12
"GTF2H5",1.34482015590572e-16,-0.109797940886891,0.14,0.152,2.72810216827035e-12
"SPCS3",1.38608907236779e-16,0.103808199312015,0.247,0.232,2.8118202922053e-12
"GLRX3",1.71809249562358e-16,-0.0476734179632753,0.079,0.086,3.48532243662199e-12
"LACTB",1.87397149237244e-16,-0.111322110186431,0.155,0.169,3.80153856942674e-12
"IRS2",1.87769160761516e-16,-0.0744749696970178,0.23,0.233,3.8090851952081e-12
"NDUFB5",1.92035252054929e-16,-0.0796103370380322,0.269,0.285,3.89562712318628e-12
"PJA2",1.9266576998846e-16,0.106566702895317,0.151,0.139,3.90841780998591e-12
"IFI27L2",2.61897506597436e-16,-0.0913139403969729,0.312,0.328,5.3128528188356e-12
"SYF2",2.71563231761832e-16,0.0769231499007597,0.413,0.4,5.50893171952052e-12
"LRRC25",2.91474846436055e-16,-0.10438989368547,0.174,0.187,5.91285873480181e-12
"MTIF3",3.01953560090438e-16,-0.0933248885220033,0.15,0.163,6.12542991999462e-12
"RGS18",3.14995820845185e-16,-0.134335530861804,0.176,0.184,6.39000522166543e-12
"EPS15",3.31359270661442e-16,0.0964333256602921,0.128,0.117,6.72195416463802e-12
"SMAP2",3.38083968300938e-16,-0.0979439604064984,0.304,0.315,6.85837138095283e-12
"VPS28",3.93053420053334e-16,-0.0695643122245719,0.312,0.328,7.97348167920193e-12
"TXNL1",4.31253046457477e-16,-0.114347665833629,0.115,0.126,8.74839930043639e-12
"RALB",4.4149663177218e-16,-0.143526829321724,0.103,0.114,8.95620067213044e-12
"CAT",5.02344241653714e-16,0.136047236934997,0.162,0.151,1.01905552861872e-11
"KLF4",5.37784407789792e-16,-0.0648757529144306,0.43,0.445,1.09094944964237e-11
"NR3C1",5.780186813281e-16,0.0922925431998365,0.129,0.118,1.17256869694218e-11
"NDUFC2",6.01082578655982e-16,0.0798633772977493,0.318,0.311,1.21935611906152e-11
"MGST2",6.23475357786484e-16,-0.0506724199689863,0.168,0.179,1.26478211080566e-11
"SS18L2",6.47524488221719e-16,0.158670491107326,0.123,0.113,1.31356817680658e-11
"CD74",6.86973580876234e-16,0.0145531083487,0.917,0.909,1.39359460616553e-11
"ITGB1",8.9771894804521e-16,0.100732474038131,0.189,0.176,1.82111265800451e-11
"EIF4EBP1",9.55178233774365e-16,0.0687836746904967,0.259,0.257,1.93767456503468e-11
"TMEM14C",1.14713813955795e-15,0.127811833233145,0.166,0.156,2.32708442990726e-11
"ETHE1",1.25081096972283e-15,-0.0843533189735902,0.137,0.149,2.53739513317973e-11
"CAB39",1.77686304250197e-15,0.12778305193247,0.09,0.081,3.60454436801949e-11
"SMS",1.99454324991474e-15,0.127559550017856,0.186,0.174,4.04613043677705e-11
"MYH9",2.04074309508903e-15,0.0861204286428954,0.256,0.241,4.13985144269761e-11
"TMEM167A",2.0538228024654e-15,-0.0706360047641694,0.343,0.359,4.16638493708132e-11
"UBB",2.10226451115865e-15,-0.041225283434144,0.605,0.614,4.26465378733643e-11
"PIK3AP1",3.05109382516322e-15,-0.13643937566504,0.138,0.146,6.18944893372611e-11
"CIAO2A",3.37112369502622e-15,0.110564427356735,0.222,0.21,6.8386615277302e-11
"MOB3A",3.51245148342536e-15,0.131740860735732,0.128,0.117,7.12535907927668e-11
"CHMP1B",3.55269030461089e-15,-0.0852222093809074,0.288,0.294,7.20698755193365e-11
"CAMTA1",3.80167355266784e-15,0.119229183304727,0.203,0.192,7.71207496894198e-11
"SAP30BP",4.07279043062031e-15,0.153612138956512,0.113,0.102,8.26206266755636e-11
"VDAC3",4.70325036851007e-15,-0.028159692445879,0.105,0.112,9.54101369755953e-11
"WASHC4",5.17630126518884e-15,0.0982326374473099,0.138,0.127,1.05006447465621e-10
"METTL26",5.23224922349223e-15,0.120893669053351,0.18,0.168,1.06141407747763e-10
"HCLS1",5.85567683418294e-15,0.0754149990675499,0.361,0.345,1.18788260258235e-10
"GIT2",6.2731976399447e-15,0.155616613421964,0.108,0.098,1.27258087323918e-10
"DUSP23",6.68828698040931e-15,0.100763670713793,0.151,0.147,1.35678589684583e-10
"MAP2K3",6.8774254834229e-15,0.139098381532917,0.142,0.131,1.39515453356717e-10
"SEPTIN6",6.95179570589887e-15,0.168099574468969,0.095,0.085,1.41024127689865e-10
"DGUOK",7.46361701295193e-15,-0.0340550983390138,0.175,0.184,1.51406934724743e-10
"RICTOR",8.04081795911791e-15,0.114625530199834,0.104,0.094,1.63116033118666e-10
"H2AZ1",8.9841186739222e-15,0.0661860265335235,0.423,0.417,1.82251831419186e-10
"UBALD2",9.77146531052002e-15,-0.1395134089779,0.115,0.126,1.98223945289209e-10
"SCAND1",1.01017043139019e-14,-0.0309879615025654,0.393,0.408,2.04923173711814e-10
"IFT20",1.05519298127655e-14,0.150753960841979,0.132,0.123,2.14056448181761e-10
"C1QBP",1.11404254020221e-14,0.125106074550302,0.156,0.147,2.2599466970542e-10
"LAPTM5",1.22404103312338e-14,-0.0394323130186574,0.718,0.726,2.48308963979409e-10
"RBIS",1.53217713784531e-14,-0.0504393453773252,0.261,0.274,3.10817454183301e-10
"TMEM33",1.58383521283687e-14,0.093967891679278,0.106,0.097,3.21296811276088e-10
"SNAP23",1.61972122844587e-14,0.118945409847746,0.175,0.162,3.28576648402529e-10
"ZNF655",1.78300150336317e-14,0.153015735332289,0.104,0.095,3.61699684972253e-10
"HINT2",1.91847210093544e-14,0.146456807324663,0.119,0.11,3.89181250395763e-10
"ARF6",1.98526072291305e-14,0.0864850349339017,0.312,0.3,4.02729990250142e-10
"CAP1",1.99914685864225e-14,-0.0675278543405646,0.423,0.439,4.05546931744167e-10
"GHITM",2.11435975348231e-14,-0.0662153850090222,0.256,0.271,4.2891901959142e-10
"BAG1",2.35950644718706e-14,-0.0989986477642446,0.15,0.162,4.78649477876366e-10
"PPP2R5C",2.43169228048693e-14,0.096247117955792,0.196,0.183,4.93293096019578e-10
"RPN2",2.49765164062429e-14,-0.119876530475957,0.138,0.149,5.06673611817044e-10
"WAC",2.65261142489812e-14,0.0791315281063198,0.19,0.178,5.38108753654833e-10
"TMED2",3.49950825949137e-14,0.108116381978984,0.221,0.21,7.0991024552042e-10
"PPP1R2",3.99855016186468e-14,0.105887034619605,0.176,0.164,8.11145885835869e-10
"CALCOCO2",4.18415183621795e-14,-0.11647910697793,0.182,0.193,8.48797041495172e-10
"NUDC",4.48357554900279e-14,-0.0642811782174851,0.128,0.137,9.09538135870706e-10
"PHIP",4.83222865490038e-14,0.105582082788819,0.175,0.162,9.8026590493309e-10
"LSM2",5.07835411027127e-14,-0.0700353288584143,0.099,0.108,1.03019491480963e-09
"SEC11A",5.68311075140023e-14,0.066259511119551,0.447,0.433,1.15287584702905e-09
"POLR2I",5.81299708274052e-14,0.128959688980929,0.162,0.151,1.17922458820474e-09
"UBE2K",6.63698504135288e-14,0.118428985663604,0.138,0.127,1.34637878548885e-09
"SH2B3",6.98754313872833e-14,0.125343622071109,0.131,0.12,1.41749300112243e-09
"BIN2",7.54673678123091e-14,-0.108490399747705,0.172,0.184,1.5309310234405e-09
"NSD3",7.89582781574087e-14,0.144262658100915,0.126,0.116,1.60174763070119e-09
"LRRFIP1",7.91578795028924e-14,0.0545331338776363,0.519,0.509,1.60579674359568e-09
"ZCRB1",8.03433023194111e-14,-0.106594525587574,0.089,0.097,1.62984423085157e-09
"TRIM38",8.68604472475231e-14,0.131626611908601,0.135,0.124,1.76205103286325e-09
"RTN3",1.08289034522743e-13,0.0843440113617762,0.304,0.29,2.19675135432836e-09
"PRR13",1.14646158103608e-13,-0.0494487205163505,0.466,0.482,2.32571196328978e-09
"GALNT1",1.17570236405502e-13,0.144059093513941,0.086,0.077,2.38502981572201e-09
"FKBP3",1.17860195553097e-13,-0.0804006864746861,0.092,0.1,2.39091192699012e-09
"MACROH2A1",1.21736899920258e-13,-0.0560539245756249,0.48,0.493,2.46955475178235e-09
"PAFAH1B2",1.29176730722187e-13,0.140887224144499,0.096,0.086,2.62047915943028e-09
"RAD21",1.36420611223365e-13,0.0622376158026323,0.148,0.138,2.76742851927718e-09
"NDUFAB1",1.48672891353421e-13,-0.0174443721473775,0.221,0.23,3.01597827399549e-09
"ERGIC3",1.50934685250734e-13,0.104885710681893,0.209,0.198,3.0618610249964e-09
"RAB32",1.56058114883659e-13,-0.0129087876733369,0.228,0.237,3.16579491852991e-09
"DNAJB6",1.76486344254778e-13,0.103187184680388,0.239,0.226,3.58020197955243e-09
"DENND5A",1.77879263680074e-13,0.130338344003237,0.08,0.072,3.60845874301398e-09
"SEC61B",1.88510488599989e-13,-0.04393736401251,0.488,0.504,3.82412377173938e-09
"CNPY3",2.47442358154701e-13,-0.0604890266783362,0.411,0.426,5.01961567752627e-09
"UBE2A",2.52969819082862e-13,-0.110048750180705,0.113,0.123,5.13174574991493e-09
"HIGD1A",2.58925677845702e-13,-0.0861915773257428,0.097,0.106,5.25256630077791e-09
"ECHS1",2.60679178261237e-13,-0.0645485719471429,0.105,0.113,5.28813781020745e-09
"JAK1",2.73304902417522e-13,0.0867550692173895,0.257,0.243,5.54426325044186e-09
"TMEM243",3.39521738849212e-13,0.146857986962834,0.09,0.081,6.88753799429512e-09
"MYDGF",3.77580701894351e-13,0.048146632226912,0.191,0.192,7.6596021186288e-09
"NENF",3.99032461069345e-13,0.130996071269775,0.135,0.127,8.09477250525273e-09
"NDFIP1",4.59285373151759e-13,-0.0741459569006812,0.196,0.208,9.31706307975659e-09
"MICOS10",4.68449864159709e-13,0.0631803474193697,0.445,0.437,9.50297394434386e-09
"GPCPD1",4.95806841545473e-13,0.0612718363682508,0.232,0.22,1.00579375875915e-08
"LARS1",5.11716426838824e-13,0.118660593571427,0.101,0.092,1.03806794348524e-08
"POLR2K",5.43044384460468e-13,-0.0785885031464463,0.14,0.15,1.10161983831651e-08
"CD47",5.88173690728145e-13,-0.077290347305031,0.18,0.192,1.19316914901112e-08
"PRCP",5.90179721846079e-13,-0.126984770126296,0.14,0.151,1.19723858373696e-08
"VKORC1",6.4048776396447e-13,-0.0375615402150862,0.106,0.113,1.29929347797832e-08
"SNRPD1",6.9269023955317e-13,0.0961574504895825,0.215,0.206,1.40519141995756e-08
"CARD8",7.01810206995758e-13,0.102306126960916,0.15,0.139,1.4236921859116e-08
"PTPN12",7.56309015089512e-13,0.03995925741416,0.14,0.133,1.53424846801058e-08
"LRRK2",7.59141042966634e-13,0.0582645440961129,0.262,0.249,1.53999351976211e-08
"OS9",8.78066788202113e-13,-0.0790307324707146,0.164,0.175,1.78124628654681e-08
"DRAM2",8.9296187372734e-13,0.104694406554756,0.197,0.186,1.81146245704328e-08
"EIF5B",9.15410872399313e-13,0.101270420300201,0.156,0.145,1.85700249574925e-08
"PTPN2",9.17696264738046e-13,0.0894855013735622,0.175,0.163,1.8616386426476e-08
"MYO1F",9.76091180237555e-13,0.0668514633869333,0.388,0.375,1.9800985682299e-08
"LYPLA1",1.0616448527094e-12,0.118786013108081,0.163,0.152,2.1536527482063e-08
"C11orf58",1.16311419527878e-12,0.0820815460188258,0.307,0.294,2.35949345654253e-08
"GNAI3",1.18667142025255e-12,0.125549179173295,0.128,0.118,2.40728164312433e-08
"METTL7A",1.19316114692892e-12,-0.138278360140685,0.117,0.126,2.42044670266001e-08
"SFT2D1",1.23643483241948e-12,-0.0573890508386102,0.225,0.237,2.50823170104616e-08
"BAZ2A",1.27329893977226e-12,0.099158999763595,0.13,0.12,2.58301422922201e-08
"MIR23AHG",1.28644750016733e-12,0.0982721983847916,0.252,0.239,2.60968739883945e-08
"KIAA0930",1.30761808432856e-12,0.112034646601276,0.117,0.107,2.65263404586891e-08
"ZFP36L2",1.41717107778999e-12,-0.0424112921751387,0.498,0.492,2.87487324840477e-08
"NEMF",1.42901505235551e-12,0.118742465658408,0.125,0.115,2.8988999352084e-08
"CARD19",1.49899082159024e-12,0.0465809769677177,0.207,0.209,3.04085278067796e-08
"PPP2R5E",1.51768447855083e-12,0.138914409662506,0.094,0.085,3.07877473318821e-08
"LMBRD1",1.54137999821491e-12,0.142177439815476,0.103,0.094,3.12684346437876e-08
"RB1CC1",1.54892958072295e-12,0.112614696570061,0.107,0.098,3.14215854745457e-08
"OTULINL",1.93167603081049e-12,0.13081854174113,0.112,0.102,3.91859799610215e-08
"SH3BP2",1.99357715245227e-12,0.108647154932582,0.177,0.166,4.04417061146467e-08
"CCDC85B",2.15738576425353e-12,-0.0667314090659541,0.247,0.26,4.3764727613647e-08
"GADD45GIP1",2.17577356379428e-12,-0.0205644653050665,0.205,0.214,4.41377425151307e-08
"SRA1",2.28107363321534e-12,-0.00813072633948787,0.137,0.142,4.62738597234063e-08
"ZC3H15",2.76544152205126e-12,-0.0585118041112788,0.243,0.256,5.6099746716332e-08
"TBRG1",2.76784205714246e-12,0.132578184551611,0.117,0.107,5.6148443971192e-08
"USP8",3.0240470899929e-12,0.114317317335997,0.122,0.112,6.13458192675959e-08
"SUPT4H1",3.12839460150149e-12,-0.057592985706252,0.326,0.341,6.34626128860593e-08
"DUSP2",3.13849319007278e-12,-0.12374386119449,0.146,0.156,6.36674728538163e-08
"YWHAE",3.38737612210462e-12,0.0732216601892686,0.304,0.291,6.87163120130143e-08
"TXNL4A",3.39897182053605e-12,0.133372914850096,0.119,0.111,6.89515423513943e-08
"SOD2",3.43099642135683e-12,-0.018561622502026,0.473,0.488,6.96011934036447e-08
"RAB27A",3.51468137239197e-12,0.0903643413189371,0.15,0.14,7.12988263203435e-08
"TRIM33",3.59443922927279e-12,0.135915281916876,0.086,0.078,7.29167942050278e-08
"C7orf50",3.66109944773423e-12,0.128650781568096,0.131,0.122,7.42690633967367e-08
"ACAP2",3.93700658830947e-12,0.0691847498432352,0.28,0.266,7.98661156504459e-08
"PBRM1",3.97332240638117e-12,0.0980594469371394,0.098,0.09,8.06028183358484e-08
"SEC11C",4.00672757388695e-12,-0.0403901684881429,0.087,0.093,8.12804755638706e-08
"PIAS1",4.05596403303422e-12,0.0497033062104869,0.097,0.09,8.22792863741322e-08
"OGFR",4.05809747869569e-12,-0.0879717044750174,0.127,0.136,8.23225654528207e-08
"PRPF4B",4.17996616005799e-12,0.0917908057915207,0.168,0.157,8.47947935229365e-08
"TLN1",4.68499107282846e-12,0.0686298344048558,0.286,0.272,9.50397289033981e-08
"ARPC4",4.75563883898865e-12,-0.0642986521131084,0.375,0.389,9.64728894877238e-08
"TIMM17B",5.04231001274742e-12,0.00513090784965919,0.121,0.125,1.02288300918594e-07
"MAPKAPK3",5.28189548618233e-12,0.119114503538598,0.142,0.133,1.07148531832695e-07
"FAM204A",6.9883834638477e-12,0.10882446240529,0.19,0.179,1.41766346947614e-07
"NDUFA10",7.44722738009052e-12,0.120148509206505,0.139,0.131,1.51074454632516e-07
"CGGBP1",7.69624500402375e-12,0.0750791658491813,0.126,0.117,1.56126026151626e-07
"PPP1CC",8.37168199406202e-12,0.102552267876983,0.201,0.19,1.69827940931542e-07
"TBCB",8.41020844487428e-12,-0.022816227360635,0.168,0.176,1.7060948851272e-07
"CALM2",8.42218481068979e-12,-0.00703915923227827,0.834,0.826,1.70852441069653e-07
"CALR",8.82445301791176e-12,-0.096390897107732,0.205,0.216,1.79012853921358e-07
"ZCCHC10",9.49331910837374e-12,0.131504517667663,0.085,0.077,1.9258147143247e-07
"SDF2L1",9.60563385837244e-12,0.00855509805785093,0.127,0.132,1.94859888450943e-07
"SEC31A",1.01867710325756e-11,0.109463582365147,0.119,0.11,2.06648837166829e-07
"HACD4",1.06259155726519e-11,-0.059692914132656,0.245,0.258,2.15557323306817e-07
"CCDC88A",1.17136684482574e-11,0.0768631271554037,0.162,0.152,2.3762347814135e-07
"PPP1CB",1.18541742812923e-11,0.0731312362690202,0.281,0.268,2.40473779470296e-07
"ZBTB8OS",1.21736559339005e-11,-0.0697326537218476,0.113,0.121,2.46954784275105e-07
"CFDP1",1.28223062294207e-11,0.115603272626846,0.122,0.112,2.60113304170029e-07
"CAMK1",1.36824759489687e-11,-0.101556721916822,0.102,0.11,2.77562707100778e-07
"CTBP1",1.43725574000565e-11,0.116016552387461,0.118,0.108,2.91561699417546e-07
"PSMC5",1.54843884577834e-11,-0.0481949327803552,0.164,0.173,3.14116304254595e-07
"SEC62",1.58771813994608e-11,0.0755040396340818,0.331,0.323,3.22084501869461e-07
"CDC37",1.65172102727232e-11,0.0933946986287905,0.2,0.189,3.35068127592463e-07
"PSMA2",1.65815779393902e-11,0.025423740093147,0.301,0.306,3.3637389007847e-07
"LY86",1.6724498248095e-11,-0.0377287812049827,0.368,0.382,3.39273171460856e-07
"CASP4",1.68271043158656e-11,-0.0614557093473205,0.246,0.259,3.4135463815165e-07
"CAPZA1",1.72655561035663e-11,0.0539554296955067,0.328,0.314,3.50249071116946e-07
"SNX10",1.90051854314127e-11,-0.0778278190641766,0.283,0.296,3.85539191661639e-07
"HSPE1",1.91127094171072e-11,0.10196857188973,0.169,0.162,3.87720423235436e-07
"TMED5",2.30747198833265e-11,0.123982811342965,0.132,0.122,4.6809376755316e-07
"RAB11FIP1",2.65049602050678e-11,0.0632381724816851,0.227,0.216,5.37679622720005e-07
"UBE2N",2.73762899954911e-11,-0.0886536487660827,0.121,0.13,5.55355418848533e-07
"MOB1A",2.8702761700487e-11,-0.0766050509455036,0.322,0.332,5.82264223856079e-07
"PRKAR1A",2.90898679534182e-11,0.0858680211943565,0.237,0.225,5.90117061303041e-07
"G0S2",2.94718062831455e-11,-0.0812529483791669,0.331,0.332,5.97865062259889e-07
"MEAF6",3.01492934652506e-11,0.109010240377,0.156,0.149,6.11608567236074e-07
"PMF1",3.90542035898226e-11,0.0756711858846541,0.121,0.12,7.92253574023141e-07
"TMEM230",4.20858603642058e-11,-0.0445586549961116,0.203,0.214,8.5375376334828e-07
"PDCD10",4.55149281513288e-11,-0.127618153709775,0.12,0.13,9.23315832477857e-07
"YME1L1",4.9664094804355e-11,0.0720572808618196,0.192,0.181,1.00748582720115e-06
"POLR2G",5.00503709372786e-11,0.0140206080328585,0.183,0.187,1.01532182483363e-06
"CLTB",5.37008399172607e-11,-0.044735833928738,0.174,0.182,1.08937523856155e-06
"ACADVL",5.54948556238679e-11,0.0983738417377193,0.137,0.132,1.12576864118578e-06
"PRELID1",6.63050056798076e-11,-0.0342831228487994,0.6,0.606,1.34506334522058e-06
"SMIM30",6.65684085398202e-11,-0.10582339470161,0.088,0.096,1.35040673563879e-06
"HM13",7.26659721899844e-11,-0.0423799055272694,0.136,0.143,1.47410191184602e-06
"PPA1",8.70793582114388e-11,-0.0752955203969758,0.189,0.2,1.76649186067725e-06
"AURKAIP1",8.71169397694e-11,0.0104901840588283,0.316,0.322,1.76725424016205e-06
"SYNGR2",9.03426467856397e-11,-0.0408340851019178,0.194,0.204,1.83269093269349e-06
"CREB5",9.16083106476876e-11,-0.031164642789269,0.143,0.141,1.85836618979899e-06
"SUMO3",9.74260190776244e-11,0.0899202375592012,0.232,0.223,1.97638422300869e-06
"MAP3K8",1.06639269763996e-10,-0.0914365291038072,0.229,0.237,2.16328422643243e-06
"PPM1B",1.10531472640279e-10,0.121967057831953,0.082,0.075,2.2422414539807e-06
"PDXK",1.25308808842542e-10,0.0333441746145182,0.122,0.124,2.54201449617981e-06
"SPG21",1.35168377959785e-10,0.0768252604063663,0.282,0.273,2.74202571529219e-06
"RNF149",1.38589391897376e-10,0.0631836221272254,0.222,0.21,2.81142440403018e-06
"COX7A2",1.50692678637597e-10,-0.0303246578882739,0.629,0.64,3.0569516788423e-06
"PSMC3",1.50787606565349e-10,-0.0862014884720212,0.111,0.119,3.05887738678466e-06
"NDUFB10",1.5336713313523e-10,-0.0167592602612903,0.35,0.361,3.11120566278127e-06
"BID",1.64054499115957e-10,-0.00459278504217886,0.241,0.249,3.3280095690663e-06
"PER1",2.10912151619083e-10,-0.0997836548182524,0.147,0.154,4.27856390774471e-06
"SCPEP1",2.20902762020818e-10,-0.0448318039753787,0.255,0.267,4.48123343035431e-06
"DENR",2.29361726895347e-10,0.103279133326435,0.103,0.095,4.65283199179901e-06
"ATP5IF1",2.31262945034776e-10,-0.0388223055676689,0.322,0.334,4.69140010297546e-06
"LEPROT",2.48039444673872e-10,-0.0769772142868292,0.149,0.159,5.03172817465417e-06
"IDH3B",2.61509631016788e-10,-0.00741643231377082,0.122,0.127,5.30498437480656e-06
"DNAJA1",2.80120009459369e-10,-0.085259223659926,0.208,0.219,5.68251451189275e-06
"SSR4",2.82526082016656e-10,-0.0440940622831358,0.534,0.546,5.73132409978987e-06
"PNKD",2.84365069183432e-10,0.0991067303235808,0.152,0.146,5.7686297934551e-06
"HDGF",2.85283613281777e-10,0.121874903826958,0.102,0.093,5.78726337903412e-06
"DNAJC7",2.98747344559215e-10,-0.0479825279572093,0.201,0.21,6.06038863172823e-06
"SPCS1",3.16068152220845e-10,0.00019377403161136,0.358,0.367,6.41175853595206e-06
"GSTP1",3.27514436793998e-10,0.0376966271164498,0.841,0.832,6.64395786480303e-06
"RBP7",3.31282548434888e-10,-0.070389679745251,0.334,0.345,6.72039777755015e-06
"TMEM160",3.74349194060126e-10,0.0548273733331135,0.264,0.262,7.59404775070371e-06
"SERINC3",3.88155168003001e-10,0.0896092482355793,0.109,0.101,7.87411573810888e-06
"CTNNB1",4.43678898084289e-10,0.102876573526575,0.226,0.217,9.00047012653788e-06
"TUFM",5.15402316571677e-10,0.027851986297726,0.209,0.211,1.0455451393973e-05
"ELAVL1",5.3051953455075e-10,0.134084273616706,0.092,0.084,1.07621192778965e-05
"UBE2R2",7.60256338593036e-10,0.0972420138885607,0.189,0.179,1.54225600846983e-05
"CCND3",7.68118185884305e-10,-0.0948760562553058,0.198,0.207,1.5582045518849e-05
"HCST",9.16388981494614e-10,0.0421765003205419,0.697,0.687,1.85898668785997e-05
"PAIP2",9.17894953714186e-10,0.0667446226279802,0.337,0.329,1.8620417031046e-05
"UQCRC2",9.78522399681358e-10,-0.0114980555334434,0.181,0.188,1.9850305399936e-05
"KTN1",1.03752512872325e-09,0.0843230357948406,0.252,0.243,2.10472347612798e-05
"PIN1",1.05650498725467e-09,0.0319158940691584,0.142,0.144,2.14322601714482e-05
"SELENOS",1.24510609346543e-09,-0.0391379070151146,0.153,0.16,2.52582222120397e-05
"SHKBP1",1.29491197323167e-09,-0.0483163425569425,0.181,0.19,2.62685842889777e-05
"RCBTB2",1.32890552666518e-09,-0.111636494331398,0.097,0.105,2.69581775139298e-05
"TIMM17A",1.40098940053234e-09,0.13768675088611,0.084,0.077,2.8420470979199e-05
"CFLAR",1.47079165072251e-09,0.0791277274539108,0.215,0.204,2.98364794265568e-05
"ANKRD13D",1.57622615773218e-09,0.0985163527639603,0.115,0.107,3.19753238357549e-05
"SSNA1",1.65876181920249e-09,0.0779616733683128,0.169,0.165,3.36496422643417e-05
"SNW1",1.67535585912278e-09,-0.0777394225807365,0.123,0.131,3.39862689581647e-05
"SEC14L1",1.6923424757765e-09,-0.0890714772203299,0.151,0.16,3.4330859463602e-05
"FYN",1.73688761496167e-09,0.0908154019669414,0.129,0.12,3.52345021571124e-05
"NDUFA6",1.78711446086354e-09,-0.000711156030719029,0.226,0.232,3.62534039530777e-05
"GLTP",1.8303648455844e-09,0.113145672608097,0.142,0.133,3.7130781257525e-05
"MPC1",1.94872148225874e-09,-0.0457998083193838,0.136,0.143,3.95317639891007e-05
"ACTN1",2.00020979200516e-09,0.0580809739570471,0.101,0.094,4.05762558406167e-05
"ESD",2.08116410791318e-09,-0.00616102286713649,0.234,0.242,4.22184950931267e-05
"STX10",2.50108245265236e-09,-0.0445780961162882,0.193,0.202,5.07369586345058e-05
"DNAJC4",2.53118128124485e-09,0.107142348450283,0.137,0.129,5.1347543471333e-05
"HNRNPH2",2.87227220574273e-09,0.10478827977183,0.135,0.126,5.8266913965697e-05
"ARHGDIA",3.14673769653279e-09,0.0743836366663305,0.245,0.236,6.38347209118641e-05
"SURF1",3.17536822175459e-09,0.0713086896998678,0.146,0.144,6.44155197465136e-05
"TBXAS1",3.5950767867037e-09,-0.0527540306086124,0.171,0.18,7.29297276950713e-05
"ZNF385A",3.84614769123663e-09,0.0895677573621405,0.151,0.142,7.80229520644262e-05
"ETFB",4.21479251854584e-09,-0.0433225570344143,0.192,0.2,8.55012810312209e-05
"SH3BGRL",4.22025038714292e-09,-0.0451560925028902,0.49,0.502,8.56119993535812e-05
"TIAL1",4.5931038778932e-09,0.131443965320762,0.094,0.087,9.31757052669414e-05
"YPEL5",4.69743896140783e-09,-0.0625841484765224,0.308,0.315,9.52922467711193e-05
"GRINA",4.75624522171588e-09,-0.0829639046580406,0.215,0.223,9.64851905677283e-05
"ELOB",4.95404574054562e-09,0.0397990653874247,0.823,0.816,0.000100497771892708
"CKLF",5.07326452986513e-09,0.0576307230619997,0.458,0.451,0.000102916244252844
"LYN",5.25920419644011e-09,0.061337227371455,0.328,0.316,0.000106688216328984
"JOSD2",5.30973894140445e-09,-0.0435781607691235,0.146,0.153,0.000107713364165331
"NRGN",5.43475815257525e-09,-0.0221696142804625,0.159,0.156,0.000110249503883141
"PGK1",5.69500931372071e-09,0.0586768728759215,0.427,0.416,0.000115528958938138
"BBLN",5.79441896269053e-09,0.0635291808687382,0.346,0.337,0.00011754558307714
"IER3IP1",6.28816434579717e-09,0.116343634755386,0.114,0.107,0.000127561701918841
